"Date","Time","Open","High","Low","Close","Volume","MACD","MACDAvg","MACDDiff","RSI","SlowK","SlowD","FastAvg","SlowAvg","DistF","DistS","FGS","FLS","OpenBar"
02/03/2006,17:00,147.85,148.23,147.58,147.97,12080,1.163439,1.415096,-0.251657,48.43,46.31,63.48,150.1160,145.9202,2.1460,2.0498,19,0,1
02/06/2006,17:00,148.75,149.77,148.75,149.07,12449,1.037904,1.339658,-0.301753,53.01,30.48,48.43,149.9230,146.0532,0.8530,3.0168,20,0,1
02/07/2006,17:00,148.25,148.25,147.31,147.41,13057,0.795301,1.230786,-0.435485,46.32,13.58,30.13,149.6150,146.1362,2.2050,1.2738,21,0,1
02/08/2006,17:00,146.34,146.54,145.81,145.98,20284,0.482090,1.081047,-0.598957,41.46,10.76,18.28,149.2570,146.1938,3.2770,0.2138,22,0,1
02/09/2006,17:00,145.72,146.24,145.59,146.00,14367,0.232798,0.911397,-0.678599,41.56,3.71,9.35,148.9370,146.2592,2.9370,0.2592,23,0,1
02/10/2006,17:00,145.79,146.15,145.50,146.12,11446,0.044404,0.737999,-0.693595,42.15,6.12,6.86,148.5030,146.3382,2.3830,0.2182,24,0,1
02/13/2006,17:00,145.25,145.33,144.52,144.98,9155,-0.194645,0.551470,-0.746115,38.20,7.33,5.72,147.9320,146.4166,2.9520,1.4366,25,0,1
02/14/2006,17:00,144.33,144.45,143.65,143.71,12704,-0.481026,0.344971,-0.825997,34.35,5.25,6.23,147.1800,146.4462,3.4700,2.7362,26,0,1
02/15/2006,17:00,142.64,143.20,142.46,143.05,11964,-0.752566,0.125463,-0.878030,32.52,4.48,5.68,146.3810,146.4370,3.3310,3.3870,0,1,1
02/16/2006,17:00,140.85,141.79,140.78,141.35,14666,-1.092348,-0.118099,-0.974249,28.32,4.28,4.67,145.5640,146.3684,4.2140,5.0184,0,2,1
02/17/2006,17:00,141.95,142.90,141.83,142.79,11337,-1.231239,-0.340727,-0.890512,35.87,10.10,6.29,145.0460,146.3380,2.2560,3.5480,0,3,1
02/21/2006,17:00,144.25,144.60,143.94,144.34,22678,-1.202378,-0.513057,-0.689321,42.85,18.83,11.07,144.5730,146.3210,0.2330,1.9810,0,4,1
02/22/2006,17:00,144.24,144.33,143.69,143.74,9941,-1.213927,-0.653231,-0.560696,40.99,27.38,18.77,144.2060,146.3134,0.4660,2.5734,0,5,1
02/23/2006,17:00,142.65,142.73,142.19,142.50,16682,-1.308060,-0.784197,-0.523863,37.38,28.30,24.84,143.8580,146.2582,1.3580,3.7582,0,6,1
02/24/2006,17:00,142.24,144.34,142.21,143.50,26697,-1.287131,-0.884784,-0.402347,41.83,26.87,27.52,143.6080,146.2320,0.1080,2.7320,0,7,1
02/27/2006,17:00,144.54,144.59,143.57,143.79,12574,-1.232932,-0.954413,-0.278519,43.09,29.27,28.15,143.3750,146.1800,0.4150,2.3900,0,8,1
02/28/2006,17:00,142.64,142.66,142.11,142.46,12677,-1.282515,-1.020034,-0.262481,38.92,33.35,29.83,143.1230,146.1130,0.6630,3.6530,0,9,1
03/01/2006,17:00,143.32,143.73,143.20,143.45,10235,-1.227772,-1.061581,-0.166190,43.32,39.38,34.00,143.0970,146.0766,0.3530,2.6266,0,10,1
03/02/2006,17:00,143.70,144.53,143.54,144.26,11027,-1.106275,-1.070520,-0.035755,46.70,47.20,39.97,143.2180,146.0762,1.0420,1.8162,0,11,1
03/03/2006,17:00,145.27,145.53,144.69,144.94,12189,-0.944233,-1.045262,0.101030,49.43,66.17,50.92,143.5770,146.1146,1.3630,1.1746,0,12,1
03/06/2006,17:00,145.49,145.66,144.80,144.93,10596,-0.807314,-0.997673,0.190359,49.39,78.60,63.99,143.7910,146.1696,1.1390,1.2396,0,13,1
03/07/2006,17:00,144.06,144.49,143.80,144.10,10094,-0.757052,-0.949549,0.192497,46.06,80.15,74.98,143.7670,146.2118,0.3330,2.1118,0,14,1
03/08/2006,17:00,143.29,143.42,142.60,142.78,10635,-0.814345,-0.922508,0.108163,41.28,64.69,74.48,143.6710,146.2168,0.8910,3.4368,0,15,1
03/09/2006,17:00,141.75,142.34,141.39,142.26,14020,-0.891434,-0.916293,0.024859,39.54,44.12,62.99,143.6470,146.2320,1.3870,3.9720,0,16,1
03/10/2006,17:00,142.30,142.52,141.73,141.80,9992,-0.978367,-0.928708,-0.049659,38.02,24.44,44.42,143.4770,146.2386,1.6770,4.4386,0,17,1
03/13/2006,17:00,141.79,142.14,141.32,141.80,16280,-1.035328,-0.950032,-0.085296,38.02,13.66,27.41,143.2780,146.2340,1.4780,4.4340,0,18,1
03/14/2006,17:00,143.49,143.89,143.01,143.74,13257,-0.913399,-0.942705,0.029306,47.86,25.56,21.22,143.4060,146.2446,0.3340,2.5046,0,19,1
03/15/2006,17:00,144.68,144.78,144.29,144.44,6691,-0.751621,-0.904488,0.152867,50.89,46.24,28.49,143.5050,146.2620,0.9350,1.8220,0,20,1
03/16/2006,17:00,143.79,144.01,143.48,143.75,9203,-0.671349,-0.857860,0.186511,47.93,61.21,44.34,143.4540,146.2292,0.2960,2.4792,0,21,1
03/17/2006,17:00,145.19,145.37,144.92,145.23,7697,-0.482745,-0.782837,0.300093,54.09,72.66,60.04,143.4830,146.2074,1.7470,0.9774,0,22,1
03/20/2006,17:00,144.51,144.76,144.09,144.12,7886,-0.418023,-0.709874,0.291851,49.37,70.20,68.02,143.4020,146.1508,0.7180,2.0308,0,23,1
03/21/2006,17:00,142.41,142.51,141.76,141.76,16342,-0.550814,-0.678062,0.127249,41.15,54.92,65.92,143.1680,146.0450,1.4080,4.2850,0,24,1
03/22/2006,17:00,142.59,142.80,142.29,142.42,10390,-0.595925,-0.661635,0.065709,43.96,33.33,52.82,143.1320,145.9366,0.7120,3.5166,0,25,1
03/23/2006,17:00,142.21,142.96,142.18,142.53,18370,-0.615703,-0.652449,0.036745,44.44,21.12,36.46,143.1590,145.8370,0.6290,3.3070,0,26,1
03/24/2006,17:00,144.18,144.64,143.79,144.41,14255,-0.474211,-0.616801,0.142590,51.95,42.42,32.29,143.4200,145.7868,0.9900,1.3768,0,27,1
03/27/2006,17:00,144.49,144.86,143.86,144.15,7945,-0.378691,-0.569179,0.190488,50.93,57.32,40.29,143.6550,145.7040,0.4950,1.5540,0,28,1
03/28/2006,17:00,144.53,145.25,144.36,145.25,10595,-0.211789,-0.497701,0.285912,54.98,81.07,60.27,143.8060,145.6666,1.4440,0.4166,0,29,1
03/29/2006,17:00,146.41,146.45,145.89,146.41,13100,0.013924,-0.395376,0.409300,58.84,89.57,75.98,144.0030,145.6160,2.4070,0.7940,0,30,1
03/30/2006,17:00,146.82,147.05,146.36,146.83,13919,0.224110,-0.271479,0.495589,60.17,97.45,89.36,144.3110,145.5492,2.5190,1.2808,0,31,1
03/31/2006,17:00,147.36,147.45,146.47,146.66,22463,0.372671,-0.142649,0.515319,59.33,93.66,93.56,144.4540,145.4974,2.2060,1.1626,0,32,1
04/03/2006,17:00,146.56,147.54,146.51,147.41,11800,0.544646,-0.005190,0.549836,61.85,93.37,94.83,144.7830,145.4276,2.6270,1.9824,0,33,1
04/04/2006,17:00,146.96,146.96,146.11,146.40,15701,0.592608,0.114370,0.478239,56.75,88.06,91.70,145.2470,145.3356,1.1530,1.0644,0,34,1
04/05/2006,17:00,146.51,146.75,146.05,146.66,8982,0.644173,0.220330,0.423843,57.72,87.60,89.68,145.6710,145.2590,0.9890,1.4010,1,0,1
04/06/2006,17:00,147.42,148.18,147.41,148.11,16298,0.792901,0.334845,0.458057,62.72,88.38,88.01,146.2290,145.2300,1.8810,2.8800,2,0,1
04/07/2006,17:00,148.16,148.16,147.14,147.44,11963,0.846943,0.437264,0.409679,59.23,90.92,88.97,146.5320,145.1948,0.9080,2.2452,3,0,1
04/10/2006,17:00,147.65,148.54,147.53,148.50,8620,0.964190,0.542649,0.421540,62.76,95.57,91.62,146.9670,145.1556,1.5330,3.3444,4,0,1
04/11/2006,17:00,148.98,149.76,148.93,149.40,14236,1.116857,0.657491,0.459366,65.49,94.40,93.63,147.3820,145.1298,2.0180,4.2702,5,0,1
04/12/2006,17:00,149.26,149.48,149.04,149.31,9567,1.216561,0.769305,0.447256,64.98,95.73,95.23,147.6720,145.0914,1.6380,4.2186,6,0,1
04/13/2006,17:00,148.83,148.88,148.18,148.42,14392,1.209815,0.857407,0.352408,59.97,88.95,93.03,147.8310,145.0390,0.5890,3.3810,7,0,1
04/17/2006,17:00,149.94,150.31,149.74,149.87,8908,1.306413,0.947208,0.359205,64.74,87.49,90.72,148.1520,145.0460,1.7180,4.8240,8,0,1
04/18/2006,17:00,150.58,151.19,150.53,150.81,14251,1.442192,1.046205,0.395987,67.44,87.41,87.95,148.4920,145.1028,2.3180,5.7072,9,0,1
04/19/2006,17:00,151.61,151.61,151.25,151.30,17418,1.571225,1.151209,0.420016,68.79,93.28,89.39,148.9820,145.1474,2.3180,6.1526,10,0,1
04/20/2006,17:00,152.56,153.04,152.31,152.62,16741,1.759713,1.272910,0.486803,72.13,93.78,91.49,149.5780,145.2516,3.0420,7.3684,11,0,1
04/21/2006,17:00,152.06,152.06,151.29,151.59,13396,1.805170,1.379362,0.425808,66.18,88.84,91.97,149.9260,145.3638,1.6640,6.2262,12,0,1
04/24/2006,17:00,153.62,153.91,152.96,153.03,15591,1.935084,1.490506,0.444578,69.91,87.41,90.01,150.4850,145.5044,2.5450,7.5256,13,0,1
04/25/2006,17:00,151.84,152.56,151.41,152.56,15908,1.977324,1.587870,0.389454,67.30,83.80,86.68,150.8910,145.6332,1.6690,6.9268,14,0,1
04/26/2006,17:00,151.41,151.78,150.90,151.23,11689,1.881787,1.646653,0.235134,60.42,78.17,83.12,151.0740,145.7582,0.1560,5.4718,15,0,1
04/27/2006,17:00,150.49,150.57,149.56,149.66,14849,1.660249,1.649372,0.010877,53.47,61.31,74.42,151.1090,145.8772,1.4490,3.7828,16,0,1
04/28/2006,17:00,149.55,150.45,149.05,150.24,20225,1.514027,1.622303,-0.108276,55.50,46.79,62.09,151.2910,146.0210,1.0510,4.2190,17,0,1
05/01/2006,17:00,150.31,151.41,149.98,150.91,8942,1.435659,1.584974,-0.149315,57.80,42.16,50.09,151.3950,146.2122,0.4850,4.6978,18,0,1
05/02/2006,17:00,152.36,152.83,152.16,152.51,13738,1.485534,1.565086,-0.079552,62.75,54.76,47.90,151.5650,146.4066,0.9450,6.1034,19,0,1
05/03/2006,17:00,153.19,153.55,152.96,152.96,9038,1.543579,1.560785,-0.017206,64.03,68.88,55.27,151.7310,146.5790,1.2290,6.3810,20,0,1
05/04/2006,17:00,150.73,151.03,149.65,149.97,16603,1.332946,1.515217,-0.182271,51.41,61.46,61.70,151.4660,146.7036,1.4960,3.2664,21,0,1
05/05/2006,17:00,148.76,149.26,148.27,148.68,14718,1.049824,1.422138,-0.372315,47.10,37.65,55.99,151.1750,146.8272,2.4950,1.8528,22,0,1
05/08/2006,17:00,148.73,149.12,147.51,147.57,15578,0.727494,1.283209,-0.555716,43.70,8.22,35.78,150.6290,146.9086,3.0590,0.6614,23,0,1
05/09/2006,17:00,148.40,148.82,148.18,148.64,13761,0.552021,1.136972,-0.584950,47.63,8.68,18.18,150.2370,147.0056,1.5970,1.6344,24,0,1
05/10/2006,17:00,149.21,149.37,148.96,149.04,10829,0.440161,0.997610,-0.557448,49.05,14.17,10.36,150.0180,147.1372,0.9780,1.9028,25,0,1
05/11/2006,17:00,150.69,152.46,150.54,152.26,20216,0.604371,0.918962,-0.314591,58.80,38.59,20.48,150.2780,147.3134,1.9820,4.9466,26,0,1
05/12/2006,17:00,151.66,151.91,150.96,151.39,16233,0.656737,0.866517,-0.209780,55.70,53.93,35.56,150.3930,147.4560,0.9970,3.9340,27,0,1
05/15/2006,17:00,150.60,150.60,148.38,148.60,16845,0.467716,0.786757,-0.319041,47.12,52.60,48.37,150.1620,147.5292,1.5620,1.0708,28,0,1
05/16/2006,17:00,147.77,148.40,147.07,148.29,13698,0.289563,0.687318,-0.397755,46.27,33.35,46.63,149.7400,147.5964,1.4500,0.6936,29,0,1
05/17/2006,17:00,147.91,148.66,147.84,148.02,9623,0.125146,0.574884,-0.449737,45.49,17.16,34.37,149.2460,147.6748,1.2260,0.3452,30,0,1
05/18/2006,17:00,147.21,147.27,146.56,147.16,9369,-0.073700,0.445167,-0.518867,43.03,13.88,21.46,148.9650,147.7624,1.8050,0.6024,31,0,1
05/19/2006,17:00,148.07,148.53,147.09,147.47,16829,-0.203923,0.315349,-0.519272,44.20,12.02,14.36,148.8440,147.8666,1.3740,0.3966,32,0,1
05/22/2006,17:00,147.12,147.47,146.04,146.46,17549,-0.384195,0.175440,-0.559635,41.23,8.98,11.63,148.7330,147.9598,2.2730,1.4998,33,0,1
05/23/2006,17:00,147.92,148.86,147.72,148.79,18079,-0.335186,0.073315,-0.408501,49.65,19.50,13.50,148.7480,148.0996,0.0420,0.6904,34,0,1
05/24/2006,17:00,149.45,149.45,148.40,148.82,18253,-0.290576,0.000537,-0.291113,49.75,29.24,19.24,148.7260,148.2012,0.0940,0.6188,35,0,1
05/25/2006,17:00,147.78,148.31,147.23,148.22,13092,-0.300177,-0.059606,-0.240571,47.71,40.03,29.59,148.3220,148.2768,0.1020,0.0568,36,0,1
05/26/2006,17:00,149.17,149.57,148.73,148.89,10998,-0.250831,-0.097851,-0.152980,50.17,40.55,36.61,148.0720,148.3796,0.8180,0.5104,0,1,1
05/30/2006,17:00,149.07,150.60,149.07,150.17,13361,-0.107203,-0.099722,-0.007482,54.56,47.56,42.71,148.2290,148.4784,1.9410,1.6916,0,2,1
05/31/2006,17:00,149.82,150.03,148.97,149.27,15549,-0.065247,-0.092827,0.027579,51.15,53.01,47.04,148.3270,148.5814,0.9430,0.6886,0,3,1
06/01/2006,17:00,149.13,149.36,148.12,148.12,15093,-0.123370,-0.098935,-0.024435,47.09,50.45,50.34,148.3370,148.7086,0.2170,0.5886,0,4,1
06/02/2006,17:00,148.12,149.32,147.94,149.02,19160,-0.095707,-0.098290,0.002583,50.41,49.20,50.89,148.5230,148.8406,0.4970,0.1794,0,5,1
06/05/2006,17:00,150.82,151.71,150.34,151.22,17879,0.102555,-0.058121,0.160676,57.42,63.60,54.42,148.8980,149.0144,2.3220,2.2056,0,6,1
06/06/2006,17:00,150.51,150.77,149.47,149.51,13750,0.120310,-0.022435,0.142745,51.34,73.14,61.98,149.2030,149.1164,0.3070,0.3936,1,0,1
06/07/2006,17:00,150.27,150.45,149.57,149.73,10830,0.150399,0.012132,0.138267,52.05,72.55,69.76,149.2970,149.2280,0.4330,0.5020,2,0,1
06/08/2006,17:00,148.73,148.77,147.41,147.67,226,0.007929,0.011292,-0.003362,45.42,51.68,65.79,149.1820,149.2764,1.5120,1.6064,0,1,1
06/09/2006,17:00,149.42,149.52,149.38,149.51,338,0.042998,0.017633,0.025365,51.38,51.68,58.63,149.3110,149.3384,0.1990,0.1716,0,2,1
06/12/2006,17:00,149.41,150.19,149.22,149.66,10047,0.081949,0.030496,0.051453,51.84,47.60,50.32,149.3880,149.3950,0.2720,0.2650,0,3,1
06/13/2006,17:00,148.11,148.30,146.98,147.13,15105,-0.090291,0.006338,-0.096630,44.22,40.66,46.64,149.0840,149.4044,1.9540,2.2744,0,4,1
06/14/2006,17:00,146.32,146.85,145.97,146.80,13619,-0.250533,-0.045036,-0.205497,43.32,22.81,37.02,148.8370,149.3922,2.0370,2.5922,0,5,1
06/15/2006,17:00,146.90,147.91,146.87,147.57,15610,-0.311799,-0.098389,-0.213411,46.07,15.92,26.46,148.7820,149.4156,1.2120,1.8456,0,6,1
06/16/2006,17:00,147.45,148.32,147.17,148.18,14176,-0.307585,-0.140228,-0.167357,48.20,26.95,21.89,148.6980,149.4460,0.5180,1.2660,0,7,1
06/19/2006,17:00,147.77,147.94,146.98,147.22,11526,-0.377360,-0.187654,-0.189706,45.17,29.38,24.08,148.2980,149.4282,1.0780,2.2082,0,8,1
06/20/2006,17:00,147.13,147.82,146.74,147.40,18257,-0.413367,-0.232797,-0.180570,45.86,28.40,28.24,148.0870,149.4274,0.6870,2.0274,0,9,1
06/21/2006,17:00,146.89,147.12,146.43,146.90,12331,-0.476753,-0.281588,-0.195165,44.20,20.96,26.25,147.8040,149.3954,0.9040,2.4954,0,10,1
06/22/2006,17:00,147.89,148.75,147.81,148.16,16879,-0.420469,-0.309364,-0.111105,49.19,26.42,25.26,147.8530,149.3706,0.3070,1.2106,0,11,1
06/23/2006,17:00,148.40,148.72,147.83,148.39,12305,-0.353232,-0.318138,-0.035094,50.06,34.03,27.14,147.7410,149.3522,0.6490,0.9622,0,12,1
06/26/2006,17:00,148.23,148.54,148.10,148.11,9771,-0.318865,-0.318283,-0.000581,48.96,44.94,35.13,147.5860,149.3460,0.5240,1.2360,0,13,1
06/27/2006,17:00,149.29,150.04,149.15,149.73,15644,-0.159074,-0.286441,0.127368,55.14,61.63,46.87,147.8460,149.3432,1.8840,0.3868,0,14,1
06/28/2006,17:00,149.46,149.96,149.46,149.62,7540,-0.040844,-0.237322,0.196478,54.66,73.92,60.16,148.1280,149.3194,1.4920,0.3006,0,15,1
06/29/2006,17:00,149.75,150.24,149.70,149.95,11387,0.078577,-0.174142,0.252719,55.91,89.61,75.05,148.3660,149.2924,1.5840,0.6576,0,16,1
06/30/2006,17:00,151.06,151.55,150.90,151.40,16178,0.286914,-0.081931,0.368845,61.01,92.82,85.45,148.6880,149.2680,2.7120,2.1320,0,17,1
07/05/2006,17:00,151.50,151.73,150.93,151.48,10126,0.453253,0.025106,0.428147,61.27,95.58,92.67,149.1140,149.2658,2.3660,2.2142,0,18,1
07/06/2006,17:00,152.75,152.85,152.35,152.39,10640,0.651003,0.150285,0.500718,64.26,95.16,94.52,149.6130,149.2530,2.7770,3.1370,1,0,1
07/07/2006,17:00,152.57,153.33,151.28,151.41,13198,0.720340,0.264296,0.456044,58.98,86.22,92.32,150.0640,149.2300,1.3460,2.1800,2,0,1
07/10/2006,17:00,151.37,151.50,151.00,151.05,11169,0.737737,0.358985,0.378753,57.13,76.95,86.11,150.3530,149.2264,0.6970,1.8236,3,0,1
07/11/2006,17:00,151.06,151.87,150.89,151.62,13314,0.788430,0.444874,0.343556,59.31,71.45,78.21,150.6760,149.2656,0.9440,2.3544,4,0,1
07/12/2006,17:00,151.58,152.11,151.52,151.95,14227,0.845486,0.524996,0.320490,60.56,74.06,74.15,151.0600,149.2998,0.8900,2.6502,5,0,1
07/13/2006,17:00,152.53,153.47,152.46,153.47,20053,1.001807,0.620358,0.381449,65.78,84.12,76.54,151.4340,149.3510,2.0360,4.1190,6,0,1
07/14/2006,17:00,154.22,155.95,154.22,154.35,19674,1.183064,0.732899,0.450164,68.39,85.59,81.26,151.9070,149.3878,2.4430,4.9622,7,0,1
07/17/2006,17:00,154.80,155.29,153.15,154.12,18503,1.293244,0.844968,0.448275,66.95,84.14,84.62,152.3240,149.4110,1.7960,4.7090,8,0,1
07/18/2006,17:00,152.75,153.92,152.70,153.67,12382,1.328932,0.941761,0.387171,64.12,74.92,81.55,152.5510,149.4850,1.1190,4.1850,9,0,1
07/19/2006,17:00,151.43,151.80,150.39,150.98,18789,1.127161,0.978841,0.148320,50.37,57.05,72.04,152.5010,149.5310,1.5210,1.4490,10,0,1
07/20/2006,17:00,150.60,151.22,150.55,151.12,12168,0.967402,0.976553,-0.009151,50.96,38.18,56.72,152.3740,149.6020,1.2540,1.5180,11,0,1
07/21/2006,17:00,149.90,150.72,149.73,150.40,12630,0.773774,0.935997,-0.162223,47.82,19.04,38.09,152.2730,149.6372,1.8730,0.7628,12,0,1
07/24/2006,17:00,150.66,150.66,149.33,149.71,12036,0.558210,0.860440,-0.302230,44.95,12.94,23.39,152.1390,149.6506,2.4290,0.0594,13,0,1
07/25/2006,17:00,150.93,151.61,150.88,151.04,10133,0.489057,0.786163,-0.297106,51.04,14.18,15.39,152.0810,149.6262,1.0410,1.4138,14,0,1
07/26/2006,17:00,149.63,149.94,149.35,149.43,9400,0.300871,0.689105,-0.388234,44.61,11.03,12.72,151.8290,149.5870,2.3990,0.1570,15,0,1
07/27/2006,17:00,149.73,150.75,149.55,150.33,11930,0.221797,0.595643,-0.373846,48.51,14.15,13.12,151.5150,149.6216,1.1850,0.7084,16,0,1
07/28/2006,17:00,150.33,150.68,148.99,149.19,11585,0.066378,0.489790,-0.423413,44.26,6.44,10.54,150.9990,149.6396,1.8090,0.4496,17,0,1
07/31/2006,17:00,149.04,149.87,148.60,149.41,12868,-0.038597,0.384113,-0.422709,45.26,9.60,10.06,150.5280,149.6674,1.1180,0.2574,18,0,1
08/01/2006,17:00,150.23,150.69,149.85,150.53,12188,-0.031057,0.301079,-0.332136,50.15,13.57,9.87,150.2140,149.7348,0.3160,0.7952,19,0,1
08/02/2006,17:00,150.75,151.52,150.73,151.36,17271,0.041415,0.249146,-0.207731,53.47,24.94,16.04,150.2520,149.8126,1.1080,1.5474,20,0,1
08/03/2006,17:00,151.83,152.02,150.68,150.90,16961,0.061028,0.211523,-0.150494,51.43,32.68,23.73,150.2300,149.9014,0.6700,0.9986,21,0,1
08/04/2006,17:00,151.43,151.51,150.38,150.43,10565,0.038206,0.176859,-0.138653,49.35,35.59,31.07,150.2330,149.9342,0.1970,0.4958,22,0,1
08/07/2006,17:00,150.40,152.81,150.39,152.81,22124,0.209748,0.183437,0.026311,58.49,51.42,39.90,150.5430,150.0140,2.2670,2.7960,23,0,1
08/08/2006,17:00,152.88,152.96,152.13,152.14,5014,0.288309,0.204411,0.083897,55.45,68.97,51.99,150.6530,150.0924,1.4870,2.0476,24,0,1
08/09/2006,17:00,152.16,152.59,152.08,152.18,4323,0.349765,0.233482,0.116283,55.60,87.63,69.34,150.9280,150.1582,1.2520,2.0218,25,0,1
08/10/2006,17:00,152.08,152.35,149.83,149.83,10228,0.206464,0.228078,-0.021615,45.94,63.84,73.48,150.8780,150.1514,1.0480,0.3214,26,0,1
08/11/2006,17:00,149.83,150.64,149.83,150.18,15899,0.119758,0.206414,-0.086656,47.41,48.85,66.77,150.9770,150.1696,0.7970,0.0104,27,0,1
08/14/2006,17:00,149.62,149.78,148.73,149.36,7411,-0.014951,0.162141,-0.177092,44.37,27.29,46.66,150.9720,150.1944,1.6120,0.8344,28,0,1
08/15/2006,17:00,149.21,149.44,148.65,148.88,5814,-0.158613,0.097991,-0.256603,42.65,20.03,32.06,150.8070,150.1916,1.9270,1.3116,29,0,1
08/16/2006,17:00,148.76,148.95,147.72,147.72,5199,-0.361897,0.006013,-0.367910,38.74,7.45,18.26,150.4430,150.1216,2.7230,2.4016,30,0,1
08/17/2006,17:00,147.48,147.58,145.89,145.89,9919,-0.663023,-0.127794,-0.535229,33.52,1.68,9.72,149.9420,150.0492,4.0520,4.1592,0,1,1
08/18/2006,17:00,146.31,146.97,146.23,146.97,12710,-0.805239,-0.263283,-0.541956,38.77,5.57,4.90,149.5960,149.9940,2.6260,3.0240,0,2,1
08/21/2006,17:00,147.05,149.13,146.97,149.13,3418,-0.735177,-0.357662,-0.377515,47.66,20.37,9.21,149.2280,150.0232,0.0980,0.8932,0,3,1
08/22/2006,17:00,148.21,148.46,147.88,148.08,8747,-0.755668,-0.437263,-0.318405,44.29,30.69,18.88,148.8220,149.9946,0.7420,1.9146,0,4,1
08/23/2006,17:00,147.83,148.13,146.74,146.74,8289,-0.870005,-0.523812,-0.346194,40.37,29.61,26.89,148.2780,149.9362,1.5380,3.1962,0,5,1
08/24/2006,17:00,146.63,147.34,146.35,147.34,7015,-0.901808,-0.599411,-0.302397,42.81,21.17,27.16,148.0290,149.9404,0.6890,2.6004,0,6,1
08/25/2006,17:00,147.78,148.63,147.36,147.49,14330,-0.904482,-0.660425,-0.244057,43.44,18.39,23.06,147.7600,149.9542,0.2700,2.4642,0,7,1
08/28/2006,17:00,147.18,147.18,145.59,145.59,6804,-1.047836,-0.737907,-0.309929,37.81,14.43,17.99,147.3830,149.9146,1.7930,4.3246,0,8,1
08/29/2006,17:00,145.44,145.88,144.62,144.69,9502,-1.220004,-0.834327,-0.385678,35.47,7.66,13.49,146.9640,149.8448,2.2740,5.1548,0,9,1
08/30/2006,17:00,144.75,145.23,144.64,145.01,6076,-1.315464,-0.930554,-0.384910,36.97,2.22,8.10,146.6930,149.8006,1.6830,4.7906,0,10,1
08/31/2006,17:00,145.43,145.80,144.73,145.24,10932,-1.356915,-1.015826,-0.341089,38.08,5.71,5.20,146.6280,149.7574,1.3880,4.5174,0,11,1
09/01/2006,17:00,145.27,145.64,143.99,144.17,7573,-1.459284,-1.104518,-0.354766,34.99,7.16,5.03,146.3480,149.7028,2.1780,5.5328,0,12,1
09/05/2006,17:00,144.23,144.57,142.75,143.58,38068,-1.569923,-1.197599,-0.372324,33.38,9.59,7.49,145.7930,149.6112,2.2130,6.0312,0,13,1
09/06/2006,17:00,143.63,143.82,142.46,142.48,43367,-1.726465,-1.303372,-0.423093,30.56,5.57,7.44,145.2330,149.4930,2.7530,7.0130,0,14,1
09/07/2006,17:00,142.53,142.96,141.77,142.30,42001,-1.843796,-1.411457,-0.432339,30.11,6.76,7.31,144.7890,149.3768,2.4890,7.0768,0,15,1
09/08/2006,17:00,142.18,142.58,140.99,141.23,60075,-2.000065,-1.529179,-0.470887,27.53,3.56,5.30,144.1780,149.2068,2.9480,7.9768,0,16,1
09/11/2006,17:00,140.99,141.43,139.83,140.59,74453,-2.150761,-1.653495,-0.497266,26.08,6.30,5.54,143.4880,149.0262,2.8980,8.4362,0,17,1
09/12/2006,17:00,140.57,141.42,138.57,138.74,71105,-2.391895,-1.801175,-0.590720,22.43,4.33,4.73,142.8030,148.8020,4.0630,10.0620,0,18,1
09/13/2006,17:00,138.82,139.73,138.48,138.95,77058,-2.536807,-1.948301,-0.588506,23.73,4.83,5.15,142.2290,148.5530,3.2790,9.6030,0,19,1
09/14/2006,17:00,139.25,139.63,137.99,138.20,65883,-2.681262,-2.094894,-0.586369,22.29,2.76,3.97,141.5480,148.2874,3.3480,10.0874,0,20,1
09/15/2006,17:00,138.43,138.64,137.01,138.31,59186,-2.755109,-2.226937,-0.528172,23.03,6.40,4.66,140.8550,148.0058,2.5450,9.6958,0,21,1
09/18/2006,17:00,139.00,140.13,138.49,139.43,59054,-2.692224,-2.319994,-0.372230,30.31,13.24,7.46,140.3810,147.7662,0.9510,8.3362,0,22,1
09/19/2006,17:00,138.83,139.43,136.33,136.50,88442,-2.846006,-2.425197,-0.420810,23.93,13.64,11.09,139.6730,147.4752,3.1730,10.9752,0,23,1
09/20/2006,17:00,136.50,136.67,134.94,135.07,96945,-3.048132,-2.549784,-0.498349,21.55,9.32,12.07,138.9320,147.1442,3.8620,12.0742,0,24,1
09/21/2006,17:00,135.14,136.13,134.98,135.92,66955,-3.103950,-2.660617,-0.443333,26.25,4.13,9.03,138.2940,146.8236,2.3740,10.9036,0,25,1
09/22/2006,17:00,136.04,136.59,134.52,134.88,80391,-3.195273,-2.767548,-0.427724,24.33,4.65,6.03,137.6590,146.4518,2.7790,11.5718,0,26,1
09/25/2006,17:00,134.58,136.48,133.85,135.78,86140,-3.158613,-2.845761,-0.312852,29.16,10.64,6.47,137.1780,146.0804,1.3980,10.3004,0,27,1
09/26/2006,17:00,135.77,136.32,134.93,135.34,89822,-3.128996,-2.902408,-0.226588,28.21,12.98,9.42,136.8380,145.7048,1.4980,10.3648,0,28,1
09/27/2006,17:00,135.47,137.43,134.43,137.29,100427,-2.914577,-2.904842,-0.009735,37.86,24.67,16.10,136.6720,145.3772,0.6180,8.0872,0,29,1
09/28/2006,17:00,137.32,138.33,136.72,137.09,105808,-2.729326,-2.869739,0.140413,37.30,32.14,23.26,136.5610,145.0994,0.5290,8.0094,0,30,1
